0.1,1,15,1.62612,16.1547
0.2,1,15,1.62612,17.2232
0.3,1,15,1.62612,18.4006
0.4,1,15,1.62612,16.8753
0.5,1,15,1.62612,16.6576
0.6,1,15,1.62612,16.4629
